"Patient","Seq.ID","Time","Distance","Error","Normal.Error"
3,"AY824046_env_DPI_291",291,0.0176897490435,158.419805146393,0.215830797202171
4,"AY824090_env_DPI_288",288,0.0573572251115,-41.5296270262945,-0.15156798184779
4,"AY824092_env_DPI_288",288,0.0543292343825,36.1182359107131,0.131818379236179
4,"AY824084_env_DPI_35",35,0.054336245568,-217.061554458364,-0.792195454227606
4,"AY824088_env_DPI_288",288,0.051308347485,113.583932723711,0.4145399004515
4,"AY824091_env_DPI_288",288,0.051310350053,113.5325801472,0.41435248228905
4,"AY824080_env_DPI_14",14,0.048069247819,-77.3546614086638,-0.282316282513371
4,"AY824076_env_DPI_14",14,0.011370782247,863.717382650805,3.1522532213533
4,"AY824083_env_DPI_14",14,0.03609799243,229.628576263259,0.838060497311166
4,"AY824078_env_DPI_14",14,0.029936989452,387.617407011175,1.41466206938385
4,"AY824095_env_DPI_288",288,0.051318893994,113.313484773705,0.413552864137608
5,"AY824127_env_DPI_657",657,0.0624707324058,-169.424542479931,-0.228334962910958
5,"AY824125_env_DPI_657",657,0.0625441410058,-171.348145148057,-0.230927419337005
5,"AY824133_env_DPI_832",832,0.0963830475578,-883.064564340273,-1.19011396811358
5,"AY824136_env_DPI_832",832,0.1035317527553,-1070.38959698715,-1.44257358084521
5,"AY824132_env_DPI_832",832,0.0907458254773,-735.346511756898,-0.9910330347128
5,"AY824135_env_DPI_832",832,0.0873160568788,-645.472681890487,-0.869909274785023
5,"AY824117_env_DPI_461",461,0.0363227085558,319.759597308838,0.430942853515954
5,"AY824121_env_DPI_657",657,0.0590224532483,-79.0656609890385,-0.106557494594392
5,"AY824105_env_DPI_90",90,0.0432785099618,-233.510574626607,-0.314704278472517
5,"AY824106_env_DPI_90",90,0.0497569451038,-403.271816830331,-0.543493014596133
5,"AY824111_env_DPI_461",461,0.0763788347203,-729.873159137241,-0.983656548702481
